"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M",
"0500000US10005","Sussex County, Delaware","103213","1091","3.5","0.4","3.2","0.5","6.1","0.7","6.7","0.8","11.9","0.9","16.5","0.8","14.7","0.8","17.6","0.8","9.5","0.7","10.1","0.6","78162","1865","105000","2259","34.9","(X)","(X)","(X)","(X)","(X)","69666","1420","2.6","0.5","1.6","0.4","3.3","0.5","4.4","0.6","10.1","0.9","15.7","1.0","15.9","1.0","21.3","1.0","12.2","0.9","13.0","0.9","95047","2351","122801","2771","(X)","(X)","36.1","(X)","(X)","(X)","54343","1445","1.2","0.3","0.9","0.4","2.0","0.4","3.2","0.5","7.9","0.9","14.2","1.1","16.9","1.3","24.4","1.3","13.9","1.1","15.4","1.1","106889","3345","135427","3106","(X)","(X)","(X)","(X)","(X)","(X)","33547","1400","6.6","1.0","7.0","1.4","12.5","1.7","12.3","1.8","16.0","1.7","18.5","1.5","12.2","1.1","8.7","0.9","2.8","0.5","3.4","0.7","44536","1887","62382","2406","(X)","(X)","(X)","(X)","31.3","(X)",
"0500000US11001","District of Columbia, District of Columbia","321556","1499","7.1","0.4","3.4","0.3","4.6","0.3","3.8","0.3","6.8","0.5","11.4","0.5","10.4","0.5","15.7","0.6","11.3","0.6","25.6","0.6","106287","1803","157604","2133","30.3","(X)","(X)","(X)","(X)","(X)","132972","2430","5.8","0.7","1.5","0.3","3.6","0.5","3.4","0.5","5.9","0.8","10.0","0.9","7.4","0.8","12.4","0.9","11.4","0.8","38.7","1.0","150381","6433","208264","4603","(X)","(X)","37.2","(X)","(X)","(X)","80683","1909","1.2","0.3","0.3","0.2","1.3","0.4","1.3","0.4","2.6","0.6","5.3","0.9","5.1","0.9","11.4","1.0","13.3","1.0","58.1","1.3","231824","5396","286887","7117","(X)","(X)","(X)","(X)","(X)","(X)","188584","2490","8.3","0.6","4.7","0.5","5.3","0.5","4.2","0.4","7.6","0.6","12.5","0.7","12.5","0.7","18.1","0.8","11.3","0.7","15.3","0.8","89477","1978","118273","2518","(X)","(X)","(X)","(X)","24.8","(X)",
"0500000US12001","Alachua County, Florida","112776","1105","8.8","0.8","4.9","0.6","7.8","0.8","8.9","0.8","12.8","0.9","15.5","1.0","10.8","0.9","13.9","1.0","7.7","0.8","9.0","0.8","59659","1398","92218","3381","33.8","(X)","(X)","(X)","(X)","(X)","57363","1341","3.4","0.7","1.9","0.5","4.0","0.7","5.4","0.9","10.4","1.2","15.9","1.5","12.2","1.3","20.7","1.5","11.2","1.1","15.0","1.4","94435","3723","126669","6126","(X)","(X)","34.8","(X)","(X)","(X)","41649","1386","1.4","0.7","0.8","0.5","1.5","0.4","2.5","0.6","7.1","1.3","14.5","1.4","13.2","1.6","25.3","1.8","14.3","1.6","19.4","1.7","115139","4155","150548","7296","(X)","(X)","(X)","(X)","(X)","(X)","55413","1521","15.0","1.5","8.1","1.2","12.0","1.4","13.1","1.5","15.5","1.5","14.8","1.6","8.7","1.2","6.8","1.1","3.5","0.9","2.6","0.6","36551","1710","54353","2650","(X)","(X)","(X)","(X)","32.3","(X)",
"0500000US12003","Baker County, Florida","9012","295","3.1","2.1","3.1","1.9","7.1","2.7","6.3","2.4","11.4","3.2","21.7","3.9","12.7","4.2","20.0","3.7","7.3","3.2","7.2","2.8","70833","8439","89095","7565","53.4","(X)","(X)","(X)","(X)","(X)","6686","404","4.4","2.9","1.8","1.6","6.1","3.0","4.6","2.0","7.6","3.1","21.2","5.2","12.5","4.1","26.1","4.8","7.4","3.7","8.2","3.6","84720","10495","97266","9215","(X)","(X)","54.4","(X)","(X)","(X)","4883","442","2.0","1.8","0.2","0.4","3.7","3.1","3.9","2.1","7.0","3.0","19.3","6.0","15.1","5.2","27.5","5.7","10.0","4.8","11.2","4.9","97696","11008","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2326","366","3.7","2.6","6.7","5.8","8.6","5.1","10.7","7.4","21.1","8.8","23.7","8.3","13.5","9.0","3.3","3.2","8.1","8.1","0.5","0.9","49349","9143","58376","10985","(X)","(X)","(X)","(X)","48.8","(X)",
"0500000US12005","Bay County, Florida","76118","1106","4.2","0.6","3.2","0.6","6.7","0.8","6.7","0.6","12.6","1.0","20.7","1.3","14.4","1.2","16.6","1.1","6.9","0.9","8.2","0.8","70188","1921","92641","2719","32.7","(X)","(X)","(X)","(X)","(X)","49347","1246","2.9","0.7","1.6","0.5","4.5","0.8","5.5","0.8","10.2","1.3","20.5","1.6","15.0","1.6","19.9","1.4","9.5","1.3","10.3","1.1","81161","3417","105886","3416","(X)","(X)","35.7","(X)","(X)","(X)","35950","1224","1.3","0.4","0.8","0.3","2.5","0.7","3.3","0.8","7.8","1.2","19.3","2.1","15.9","1.8","23.8","1.7","11.9","1.7","13.4","1.4","98110","4276","122413","4238","(X)","(X)","(X)","(X)","(X)","(X)","26771","1261","7.5","1.5","6.3","1.5","11.2","1.9","9.6","1.3","17.7","1.9","21.6","2.3","11.6","1.6","9.1","1.5","2.3","0.7","3.1","0.9","48151","1846","63803","4406","(X)","(X)","(X)","(X)","26.2","(X)",
"0500000US12007","Bradford County, Florida","9104","367","7.9","2.7","8.8","3.0","7.3","2.1","9.3","2.4","12.1","3.0","15.4","3.1","13.3","2.7","15.1","3.1","8.2","2.6","2.7","1.3","59740","6217","73237","6209","51.4","(X)","(X)","(X)","(X)","(X)","5852","441","1.9","1.2","5.4","3.0","5.4","2.2","7.5","2.5","14.3","4.1","14.7","3.4","18.1","4.5","19.2","4.1","9.6","3.3","3.8","1.9","77519","8517","88062","8805","(X)","(X)","49.6","(X)","(X)","(X)","3965","406","1.7","1.5","0.9","1.2","2.3","1.3","7.3","2.9","13.3","3.9","16.4","4.0","17.8","4.5","23.1","5.5","12.6","4.3","4.6","2.7","86642","8525","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3252","420","18.9","6.9","16.7","7.1","13.3","5.1","10.6","5.0","10.1","4.4","15.0","5.8","5.6","3.4","6.4","3.2","2.7","3.0","0.7","1.1","25748","6018","40623","5874","(X)","(X)","(X)","(X)","53.8","(X)",
"0500000US12009","Brevard County, Florida","251889","1622","3.7","0.3","2.8","0.3","7.1","0.5","7.6","0.5","11.2","0.6","16.7","0.6","14.1","0.6","17.8","0.7","8.7","0.5","10.1","0.4","75817","932","101758","2461","38.9","(X)","(X)","(X)","(X)","(X)","158973","2047","2.2","0.4","1.6","0.3","3.8","0.4","5.1","0.5","9.8","0.8","15.9","0.8","15.7","0.7","21.5","0.9","11.2","0.6","13.3","0.7","92294","1878","119677","3747","(X)","(X)","39.2","(X)","(X)","(X)","123135","2154","1.2","0.2","1.1","0.3","2.4","0.4","3.8","0.5","7.7","0.8","15.0","0.8","15.4","0.9","24.1","1.1","13.4","0.8","16.1","0.8","104935","1889","131576","2453","(X)","(X)","(X)","(X)","(X)","(X)","92916","2297","7.0","0.7","5.3","0.5","13.4","1.1","12.4","0.9","14.5","1.0","18.5","1.2","10.9","1.1","10.0","0.9","3.8","0.5","4.3","0.5","46775","1465","67088","2404","(X)","(X)","(X)","(X)","37.3","(X)",
"0500000US12011","Broward County, Florida","749372","2712","5.5","0.3","3.5","0.2","6.8","0.3","7.1","0.3","11.2","0.4","16.3","0.4","13.0","0.4","16.9","0.4","8.6","0.3","11.2","0.3","74534","993","105773","1600","37.9","(X)","(X)","(X)","(X)","(X)","478673","4026","3.3","0.3","1.8","0.2","4.7","0.3","5.8","0.4","10.4","0.5","15.9","0.5","13.8","0.5","19.3","0.5","10.6","0.4","14.4","0.4","88689","1176","122350","1368","(X)","(X)","40.7","(X)","(X)","(X)","322317","4276","2.0","0.2","1.1","0.2","3.0","0.3","4.1","0.3","7.6","0.5","14.2","0.7","13.6","0.6","21.3","0.7","13.6","0.6","19.4","0.6","108457","1716","145242","2082","(X)","(X)","(X)","(X)","(X)","(X)","270699","4140","10.0","0.6","6.8","0.5","10.9","0.6","10.2","0.5","13.9","0.7","17.2","0.8","10.8","0.7","11.6","0.6","4.1","0.4","4.6","0.4","47905","1129","70897","3393","(X)","(X)","(X)","(X)","31.2","(X)",
"0500000US12013","Calhoun County, Florida","4625","225","8.3","2.7","6.3","2.6","13.1","3.6","11.2","3.6","14.0","3.7","16.5","4.2","11.8","3.2","11.6","3.8","3.2","1.7","4.0","2.0","46901","8322","63582","6390","37.0","(X)","(X)","(X)","(X)","(X)","2943","241","5.0","2.5","4.8","2.4","9.3","3.6","6.5","3.0","12.6","4.9","21.7","5.7","16.0","4.4","14.9","4.9","4.3","2.4","5.0","2.5","63479","7089","77058","8551","(X)","(X)","41.4","(X)","(X)","(X)","2069","247","1.0","1.2","0.0","2.4","7.1","4.0","3.5","2.3","8.7","3.9","27.5","7.2","19.5","5.5","19.5","6.8","6.1","3.2","7.1","3.4","77566","9441","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1682","254","15.5","5.9","10.6","6.1","23.0","7.1","18.0","7.8","14.7","6.2","7.8","5.6","4.5","4.2","3.6","2.7","0.0","2.9","2.3","3.5","25335","4177","35292","8404","(X)","(X)","(X)","(X)","29.3","(X)",
"0500000US12015","Charlotte County, Florida","87376","1263","4.6","0.7","2.5","0.6","8.1","0.9","8.9","0.8","12.8","1.1","19.8","1.3","14.0","0.9","16.6","1.3","6.2","0.6","6.6","0.7","66154","1973","88575","2275","34.9","(X)","(X)","(X)","(X)","(X)","57718","1453","2.9","0.6","1.2","0.4","3.7","0.6","6.2","0.8","11.8","1.1","21.4","1.8","15.9","1.3","20.4","1.6","8.1","0.9","8.3","0.9","79261","2507","102522","3196","(X)","(X)","35.5","(X)","(X)","(X)","47717","1420","2.4","0.6","0.8","0.3","3.1","0.6","5.2","0.8","9.9","1.1","21.4","1.9","16.2","1.4","22.0","1.8","9.5","1.1","9.5","1.1","85057","2854","N","N","(X)","(X)","(X)","(X)","(X)","(X)","29658","1484","8.2","1.5","5.1","1.4","17.0","2.3","14.8","1.8","15.3","1.9","16.7","1.9","9.9","1.5","8.2","1.5","2.3","0.7","2.5","0.7","38351","2334","57253","3101","(X)","(X)","(X)","(X)","32.9","(X)",
"0500000US12017","Citrus County, Florida","69701","944","6.2","0.8","4.7","0.9","10.0","1.0","10.3","1.0","14.3","1.3","18.0","1.2","13.0","1.1","13.4","1.2","5.2","0.7","5.0","0.6","55355","2103","78901","4283","36.5","(X)","(X)","(X)","(X)","(X)","44698","1138","4.1","1.0","2.7","0.8","5.6","0.9","8.2","1.2","13.5","1.7","19.9","1.5","15.8","1.4","17.0","1.8","6.8","1.1","6.4","0.9","69407","3263","93864","6434","(X)","(X)","38.0","(X)","(X)","(X)","35427","1152","3.5","1.1","1.4","0.6","4.4","0.8","7.3","1.3","12.1","1.9","19.3","1.5","16.9","1.6","19.5","2.1","8.0","1.3","7.6","1.1","77319","4473","N","N","(X)","(X)","(X)","(X)","(X)","(X)","25003","1174","11.0","1.5","8.8","1.8","18.2","2.1","13.6","1.9","16.3","1.8","14.9","2.0","6.9","1.7","6.4","1.4","1.8","0.8","2.1","0.7","33750","2285","49327","3481","(X)","(X)","(X)","(X)","32.3","(X)",
"0500000US12019","Clay County, Florida","81757","536","2.8","0.6","2.0","0.6","4.3","0.5","7.4","0.9","10.1","1.2","16.7","1.4","14.0","1.2","22.9","1.3","10.5","1.0","9.3","0.9","86094","2544","105559","2888","42.2","(X)","(X)","(X)","(X)","(X)","61344","1301","2.5","0.7","1.4","0.7","2.5","0.6","5.7","1.0","9.3","1.4","15.8","1.3","13.9","1.4","25.3","1.6","12.1","1.3","11.5","1.2","97288","3955","114267","3411","(X)","(X)","44.7","(X)","(X)","(X)","46583","1557","0.9","0.5","1.2","0.9","1.9","0.7","3.7","0.9","7.1","1.3","13.5","1.5","14.3","1.7","28.7","1.9","14.9","1.7","13.9","1.4","111177","3401","127539","3677","(X)","(X)","(X)","(X)","(X)","(X)","20413","1220","5.6","1.3","4.9","1.1","10.2","1.7","13.6","2.3","14.4","2.8","21.1","3.3","14.0","2.7","11.4","2.3","3.5","1.1","1.4","0.7","51519","4137","65323","5354","(X)","(X)","(X)","(X)","34.2","(X)",
"0500000US12021","Collier County, Florida","160867","1898","4.1","0.5","2.7","0.4","5.1","0.5","6.4","0.5","10.7","0.8","15.3","0.9","11.8","0.8","17.3","0.9","9.7","0.7","17.0","0.8","86173","2482","140361","3276","36.8","(X)","(X)","(X)","(X)","(X)","108111","2117","2.3","0.4","1.6","0.5","3.1","0.5","4.4","0.5","9.6","1.0","13.9","0.9","13.0","1.0","19.8","1.0","11.4","1.1","20.7","1.0","103778","2346","160329","3698","(X)","(X)","38.2","(X)","(X)","(X)","88287","1790","1.8","0.4","1.1","0.4","2.4","0.5","3.6","0.5","7.1","0.7","13.1","1.0","12.7","1.0","21.0","1.2","13.2","1.2","24.0","1.2","116434","3378","176953","4374","(X)","(X)","(X)","(X)","(X)","(X)","52756","2069","8.2","1.3","4.9","0.9","9.6","1.2","11.2","1.3","13.3","1.6","17.6","1.5","9.5","1.2","11.6","1.4","5.5","1.1","8.5","0.9","53675","3006","94878","5317","(X)","(X)","(X)","(X)","33.4","(X)",
"0500000US12023","Columbia County, Florida","26720","431","5.8","1.3","5.9","1.5","10.2","1.5","10.3","1.5","14.2","2.0","18.7","2.1","11.0","1.7","13.0","1.7","7.1","1.5","3.8","0.9","55070","3248","73958","4516","37.5","(X)","(X)","(X)","(X)","(X)","17298","660","3.2","1.2","2.8","1.2","6.5","1.7","9.4","1.8","11.9","2.3","20.6","2.4","13.1","2.2","17.5","2.5","9.4","1.9","5.6","1.4","67370","3962","89392","6301","(X)","(X)","39.3","(X)","(X)","(X)","12107","640","2.1","1.0","1.4","1.0","2.7","1.0","8.2","1.9","10.4","2.9","18.7","2.6","14.7","2.7","21.3","3.0","12.8","2.6","7.6","2.0","85572","8677","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9422","685","10.7","2.5","12.2","3.2","17.7","3.4","12.4","2.7","18.0","3.7","17.1","3.7","6.5","2.2","3.9","1.5","0.8","0.6","0.7","0.6","31500","4245","41699","3442","(X)","(X)","(X)","(X)","32.8","(X)",
"0500000US12027","DeSoto County, Florida","12656","320","6.7","2.2","4.1","1.6","11.3","2.2","12.8","2.6","14.1","2.4","21.5","3.2","13.1","2.3","9.8","1.8","4.2","1.9","2.2","1.1","50868","3499","63257","4000","39.7","(X)","(X)","(X)","(X)","(X)","8551","471","4.5","1.8","3.6","2.1","7.9","2.3","13.4","3.4","11.0","2.5","23.1","3.8","15.8","2.9","12.3","2.5","5.1","2.5","3.3","1.6","59568","5157","72587","5410","(X)","(X)","42.5","(X)","(X)","(X)","5632","458","3.3","1.9","0.9","0.9","5.9","2.4","8.1","3.1","10.5","3.1","25.8","4.2","18.3","3.5","15.2","3.6","7.6","3.7","4.5","2.1","67883","6150","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4105","436","11.8","6.2","5.6","2.5","21.4","5.5","15.3","4.8","19.8","5.2","16.3","5.1","4.7","2.2","4.3","2.3","0.7","0.8","0.1","0.3","30338","5844","38484","3908","(X)","(X)","(X)","(X)","31.7","(X)",
"0500000US12029","Dixie County, Florida","6130","386","5.6","2.1","6.0","2.4","12.8","3.8","13.2","3.5","18.1","4.1","15.9","4.4","9.1","3.2","12.7","4.0","5.2","2.5","1.4","0.9","47655","6322","61155","5416","50.8","(X)","(X)","(X)","(X)","(X)","4187","382","3.4","2.4","1.6","1.2","9.3","4.5","12.0","3.7","21.9","6.2","16.5","4.1","9.9","4.4","18.0","5.0","5.4","2.6","2.0","1.3","57754","17344","71447","7020","(X)","(X)","46.4","(X)","(X)","(X)","3139","382","1.9","2.1","1.8","1.4","9.9","5.0","10.2","3.9","21.7","7.0","18.4","5.2","8.8","3.7","19.2","6.2","5.4","3.0","2.7","1.8","61694","11606","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1943","332","11.6","4.4","15.3","6.8","23.2","8.4","14.7","8.6","11.2","5.9","17.5","9.6","3.4","3.0","1.8","1.8","1.3","1.3","0.0","2.5","24901","10982","33251","4286","(X)","(X)","(X)","(X)","59.3","(X)",
"0500000US12031","Duval County, Florida","405139","1956","6.1","0.4","3.6","0.3","7.1","0.4","7.4","0.4","12.4","0.5","17.6","0.6","13.1","0.5","17.1","0.7","7.4","0.4","8.2","0.4","68447","1307","93813","1819","42.8","(X)","(X)","(X)","(X)","(X)","243139","2919","4.2","0.5","1.8","0.3","5.0","0.4","6.2","0.4","10.7","0.6","17.4","0.8","13.7","0.6","20.4","0.9","9.4","0.6","11.3","0.6","83238","1794","110264","2464","(X)","(X)","44.2","(X)","(X)","(X)","162525","2810","1.8","0.3","0.8","0.2","2.5","0.4","3.2","0.3","8.0","0.7","15.6","1.0","14.7","0.7","24.7","1.1","12.7","0.8","15.8","0.8","104937","1856","134400","3350","(X)","(X)","(X)","(X)","(X)","(X)","162000","2812","9.8","0.7","6.4","0.7","10.7","0.8","10.1","0.6","15.4","0.9","18.7","1.0","11.3","0.8","10.9","0.9","3.6","0.5","3.1","0.4","47456","1248","65342","1886","(X)","(X)","(X)","(X)","39.1","(X)",
"0500000US12033","Escambia County, Florida","128292","1077","4.9","0.5","4.2","0.5","7.6","0.7","8.7","0.7","12.6","0.8","18.2","1.0","12.9","0.9","16.7","0.9","7.3","0.6","7.0","0.7","65715","1773","88025","1928","34.7","(X)","(X)","(X)","(X)","(X)","79607","1442","3.3","0.6","1.9","0.4","6.0","0.9","6.4","0.7","11.0","1.0","18.8","1.3","14.6","1.1","19.1","1.1","9.7","1.0","9.2","0.8","78828","1529","102807","2659","(X)","(X)","36.3","(X)","(X)","(X)","54217","1312","0.9","0.4","1.1","0.4","3.1","0.6","3.9","0.7","8.8","1.1","18.5","1.4","16.1","1.3","22.9","1.4","12.2","1.3","12.4","1.2","95107","3691","120492","3483","(X)","(X)","(X)","(X)","(X)","(X)","48685","1503","8.3","1.2","8.3","1.1","11.8","1.2","13.0","1.5","15.1","1.5","17.5","1.7","9.0","1.0","12.1","1.4","2.5","0.5","2.4","0.6","42560","2730","58196","2310","(X)","(X)","(X)","(X)","31.2","(X)",
"0500000US12035","Flagler County, Florida","50296","743","4.3","0.8","2.1","0.5","6.6","0.9","7.7","1.0","13.7","1.4","16.7","1.2","13.4","1.5","18.2","1.7","7.8","1.2","9.5","1.0","72923","3495","101501","7377","45.0","(X)","(X)","(X)","(X)","(X)","36024","892","2.5","0.7","1.3","0.6","4.5","1.0","5.4","1.0","13.6","1.7","16.1","1.5","14.7","1.7","21.2","2.2","9.3","1.5","11.2","1.4","85146","3027","114635","10006","(X)","(X)","47.0","(X)","(X)","(X)","28777","981","1.6","0.7","0.9","0.5","3.6","0.9","4.4","1.0","12.0","1.9","14.7","1.6","16.1","1.9","22.7","2.5","10.9","1.8","13.0","1.8","93200","3426","125113","12417","(X)","(X)","(X)","(X)","(X)","(X)","14272","1020","8.9","2.1","4.8","1.8","12.0","2.3","14.5","2.4","14.5","2.3","19.3","2.9","8.9","2.2","9.2","2.2","3.0","1.1","4.9","1.3","45339","3280","64428","4288","(X)","(X)","(X)","(X)","39.0","(X)",
"0500000US12037","Franklin County, Florida","4918","200","4.7","1.7","5.5","2.3","9.3","3.1","9.9","2.7","10.0","3.4","21.8","4.2","11.7","3.4","14.0","3.2","6.5","2.1","6.7","1.8","62734","3571","82821","6098","36.9","(X)","(X)","(X)","(X)","(X)","3170","257","3.2","2.3","1.5","1.2","10.2","3.3","7.7","3.2","9.4","4.0","24.3","4.9","10.9","3.7","15.2","3.9","8.4","3.1","9.2","2.7","68619","4282","96447","9134","(X)","(X)","34.7","(X)","(X)","(X)","2325","240","1.3","1.4","1.2","1.4","5.0","3.5","5.8","2.6","9.7","4.7","23.4","6.2","12.8","4.7","18.1","4.8","10.5","4.0","12.2","3.6","84073","13016","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1748","266","10.4","4.4","12.6","5.6","10.6","4.3","18.2","5.7","11.0","4.8","16.8","5.5","6.3","3.7","9.0","4.1","3.0","2.2","2.2","2.2","32961","9805","51196","7736","(X)","(X)","(X)","(X)","32.5","(X)",
"0500000US12039","Gadsden County, Florida","16485","376","10.4","2.2","6.5","1.2","11.0","2.4","9.9","2.3","15.2","2.4","19.8","2.4","10.1","1.9","10.7","1.7","3.5","1.0","2.8","1.0","46047","4137","60499","3457","47.6","(X)","(X)","(X)","(X)","(X)","10668","597","8.2","2.3","5.8","1.4","7.3","2.4","9.5","2.7","14.5","3.0","21.0","3.1","12.1","2.7","12.9","2.4","4.6","1.3","4.3","1.5","54524","4782","70429","5338","(X)","(X)","53.6","(X)","(X)","(X)","6135","443","3.3","1.7","1.6","1.1","5.2","2.7","5.5","2.8","13.7","3.5","23.7","3.9","13.0","3.8","19.8","3.4","7.1","2.3","7.1","2.6","72573","6838","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5817","556","15.2","4.7","8.3","2.5","17.8","4.1","12.8","3.9","16.2","3.8","17.6","4.5","5.9","2.7","4.7","2.1","1.3","1.0","0.2","0.2","30798","4941","39070","3330","(X)","(X)","(X)","(X)","36.1","(X)",
"0500000US12041","Gilchrist County, Florida","6913","212","8.3","3.0","3.4","1.4","7.3","2.5","8.5","2.1","13.9","2.8","17.4","3.2","13.9","3.0","16.6","3.2","5.5","1.7","5.2","2.2","61070","5641","86992","9683","50.8","(X)","(X)","(X)","(X)","(X)","4977","285","5.3","2.5","1.0","0.9","3.2","1.8","7.9","2.6","12.7","3.0","20.1","3.6","16.3","3.8","21.2","4.0","6.0","2.1","6.4","2.9","74783","6160","99772","12079","(X)","(X)","52.2","(X)","(X)","(X)","3879","316","3.0","2.0","0.7","0.6","3.1","2.2","6.3","2.5","10.6","3.4","19.0","4.5","18.9","5.0","24.4","4.7","7.5","2.6","6.6","3.0","83680","4915","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1936","277","17.6","8.9","9.5","4.2","18.1","6.7","11.5","4.1","16.7","7.3","12.0","4.4","5.1","3.2","4.5","3.1","3.0","2.3","2.1","1.5","28077","7752","50362","14899","(X)","(X)","(X)","(X)","45.7","(X)",
"0500000US12043","Glades County, Florida","4560","263","9.1","5.1","6.9","2.8","8.9","3.3","14.6","3.6","19.8","4.1","11.3","3.3","9.6","3.2","12.6","4.0","4.6","2.3","2.7","1.5","38905","5265","62991","6933","40.9","(X)","(X)","(X)","(X)","(X)","3129","277","6.3","4.6","4.3","2.7","5.7","3.0","17.4","6.0","17.6","5.4","13.1","4.2","11.8","4.9","15.5","5.9","5.3","3.0","3.0","1.6","49345","6888","71678","7938","(X)","(X)","48.1","(X)","(X)","(X)","2259","279","2.7","2.4","5.1","3.9","5.0","3.2","17.2","6.0","18.3","5.2","12.5","5.3","9.7","4.9","20.1","7.8","6.6","3.9","2.7","1.7","51284","8250","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1431","275","15.2","12.7","12.4","7.2","18.4","8.7","14.6","6.6","16.1","7.3","9.6","5.5","5.0","3.1","3.8","2.6","3.1","3.4","1.9","2.6","27278","5941","40981","10224","(X)","(X)","(X)","(X)","25.0","(X)",
"0500000US12045","Gulf County, Florida","5800","334","5.2","1.8","3.3","1.6","7.5","2.9","5.8","1.9","15.9","3.8","16.9","3.5","14.4","3.8","15.3","3.7","7.3","2.5","8.2","2.3","67361","11525","94247","10434","37.2","(X)","(X)","(X)","(X)","(X)","3853","313","4.0","2.7","1.5","1.3","6.4","3.2","6.4","2.6","11.9","3.6","17.0","4.4","15.8","4.0","16.7","4.2","8.5","3.4","11.7","3.4","78722","8660","109525","15719","(X)","(X)","40.9","(X)","(X)","(X)","3026","239","1.2","1.0","0.1","0.4","6.1","4.0","5.0","2.7","8.0","2.8","16.4","5.0","17.0","4.6","20.6","4.9","10.7","4.3","14.9","4.5","92300","13272","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1947","329","9.8","3.6","6.9","4.3","10.1","5.6","4.2","2.3","22.8","8.0","17.6","6.2","11.9","6.9","10.6","6.0","4.7","5.0","1.3","1.2","47062","4219","62105","9658","(X)","(X)","(X)","(X)","29.4","(X)",
"0500000US12047","Hamilton County, Florida","4360","202","11.3","3.4","6.0","2.0","9.9","3.5","13.3","4.0","10.6","3.3","24.4","5.2","10.3","2.6","11.0","3.2","1.9","1.2","1.4","0.9","47696","8751","56421","4507","45.8","(X)","(X)","(X)","(X)","(X)","3109","217","9.3","4.3","3.1","1.8","7.1","2.9","10.6","4.3","11.6","3.6","28.6","6.8","13.2","3.4","12.9","4.0","2.0","1.7","1.7","1.2","52105","2611","63433","5834","(X)","(X)","50.0","(X)","(X)","(X)","1950","242","4.9","3.5","2.5","2.0","5.7","3.1","9.0","4.8","9.8","5.0","28.1","7.8","16.0","4.6","18.3","5.8","2.9","2.6","2.8","2.0","62353","6572","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1251","206","20.7","6.9","16.1","5.9","11.4","4.6","22.5","8.7","10.8","4.4","10.7","4.6","3.4","2.4","2.6","2.4","1.9","1.7","0.0","3.9","26607","6739","33121","5679","(X)","(X)","(X)","(X)","34.5","(X)",
